,case_id,date,state,latitude,longitude,drunk_drivers,fatalities,State
233,10234,2016-04-26,1,32.50251389,-85.00923333,0,1,Alabama
25691,420237,2016-04-26,42,40.28866389,-75.64268056,0,1,Pennsylvania
25693,420239,2016-04-26,42,40.10210833,-76.02324444,1,1,Pennsylvania
7541,120895,2016-04-26,12,26.64838889,-81.84024167,1,1,Florida
22225,370346,2016-04-26,37,36.17917222,-75.86386667,0,1,North Carolina
5844,80120,2016-04-26,8,39.44020556,-105.77198889,0,1,Colorado
22248,370370,2016-04-26,37,35.1181,-77.01573611,0,1,North Carolina
3353,61009,2016-04-26,6,38.68275,-121.33762222,0,1,California
23536,390217,2016-04-26,39,39.47675,-82.91820556,0,1,Ohio
25743,420290,2016-04-26,42,40.77127222,-75.17848056,1,1,Pennsylvania
22263,370386,2016-04-26,37,35.63093056,-80.44698889,0,1,North Carolina
33162,530127,2016-04-26,53,47.21786667,-121.13453889,0,1,Washington
27629,460103,2016-04-26,46,43.57285556,-96.74207222,0,1,South Dakota
2995,60628,2016-04-26,6,33.95873056,-117.99901111,1,1,California
19621,320065,2016-04-26,32,36.00085556,-115.48078056,0,1,Nevada
19622,320066,2016-04-26,32,36.26468333,-114.48235278,0,2,Nevada
27551,460025,2016-04-26,46,43.10121111,-98.34621389,1,1,South Dakota
13267,190095,2016-04-26,19,41.97859722,-91.75500833,1,1,Iowa
32643,510329,2016-04-26,51,39.17231111,-78.29943056,0,1,Virginia
16068,250070,2016-04-26,25,42.12665556,-72.72659444,0,1,Massachusetts
3753,61410,2016-04-26,6,33.90409722,-118.18494167,1,1,California
29612,481051,2016-04-26,48,28.52716667,-99.85470556,0,1,Texas
29561,480999,2016-04-26,48,32.61393611,-97.31696944,0,1,Texas
14919,220256,2016-04-26,22,29.71482222,-90.11126389,0,1,Louisiana
32495,510180,2016-04-26,51,36.66861111,-79.83777778,0,1,Virginia
32489,510174,2016-04-26,51,37.88578056,-78.54865278,0,1,Virginia
1200,40188,2016-04-26,4,33.56176111,-112.21241111,1,1,Arizona
27915,470293,2016-04-26,47,36.13166944,-86.77408889,0,1,Tennessee
1222,40212,2016-04-26,4,32.13403333,-110.92823611,0,1,Arizona
27884,470261,2016-04-26,47,36.50471944,-87.35648889,0,1,Tennessee
26832,450242,2016-04-26,45,33.65711944,-79.87538056,1,1,South Carolina
26831,450241,2016-04-26,45,34.85620833,-82.267,0,1,South Carolina
26830,450240,2016-04-26,45,35.14617778,-82.21491111,1,2,South Carolina
29592,481031,2016-04-26,48,31.70224444,-100.78110556,0,2,Texas
29593,481032,2016-04-26,48,30.09730556,-95.23911389,0,2,Texas
1272,40263,2016-04-26,4,33.36704722,-112.75069444,1,1,Arizona
25647,420193,2016-04-26,42,39.90424722,-76.58128056,0,1,Pennsylvania
17846,280155,2016-04-26,28,34.18585,-88.40814167,0,1,Mississippi
14867,220203,2016-04-26,22,30.53317222,-90.43298333,0,1,Louisiana
20161,340173,2016-04-26,34,40.79508889,-74.97508889,0,1,New Jersey
21871,360959,2016-04-26,36,43.21814722,-78.42501944,0,1,New York
22251,370373,2016-04-26,37,36.17496667,-79.98600556,0,1,North Carolina
22422,370546,2016-04-26,37,35.53578889,-77.67513889,0,1,North Carolina
3413,61069,2016-04-26,6,37.55707778,-122.51348056,0,1,California
30116,481577,2016-04-26,48,29.40269722,-98.40760278,0,1,Texas
28097,470479,2016-04-26,47,35.02037222,-89.83988056,0,1,Tennessee
5190,62862,2016-04-26,6,33.87125833,-118.27546944,0,1,California
32278,500017,2016-04-26,50,42.90286944,-72.60115556,0,1,Vermont
10045,130412,2016-04-26,13,33.41257222,-84.199325,0,1,Georgia
15627,240100,2016-04-26,24,39.02555556,-76.69198611,0,1,Maryland
16586,260234,2016-04-26,26,42.53708056,-85.73212778,1,1,Michigan
17957,280266,2016-04-26,28,33.97871111,-89.68979167,0,1,Mississippi
10043,130410,2016-04-26,13,33.83750833,-84.31189167,0,1,Georgia
16052,250054,2016-04-26,25,42.03308056,-71.05203333,1,1,Massachusetts
16585,260233,2016-04-26,26,42.61296111,-82.95292222,0,1,Michigan
2976,60609,2016-04-26,6,34.28633056,-118.74386389,1,1,California
10044,130411,2016-04-26,13,33.90816111,-84.10706944,0,1,Georgia
2017,50139,2016-04-26,5,35.258175,-91.68399444,0,2,Arkansas
8803,122233,2016-04-27,12,28.43658333,-81.34954444,0,1,Florida
14875,220212,2016-04-27,22,29.97222778,-90.12730833,0,1,Louisiana
7621,120981,2016-04-27,12,28.37414444,-80.80466389,0,1,Florida
17847,280156,2016-04-27,28,32.34755,-89.32973333,0,1,Mississippi
29536,480973,2016-04-27,48,32.839325,-97.49171111,0,1,Texas
17428,270092,2016-04-27,27,45.15194722,-93.39200833,1,1,Minnesota
5850,80126,2016-04-27,8,39.90916667,-104.95873611,1,1,Colorado
12604,180209,2016-04-27,18,41.66469167,-86.61196111,0,1,Indiana
11642,170255,2016-04-27,17,40.00446389,-89.30433056,1,1,Illinois
3176,60827,2016-04-27,6,34.0111,-117.06981944,0,1,California
3148,60796,2016-04-27,6,32.76556111,-117.1281,0,1,California
3123,60768,2016-04-27,6,34.03651111,-118.06420278,0,1,California
12611,180216,2016-04-27,18,39.80682778,-86.40061944,0,1,Indiana
14868,220204,2016-04-27,22,30.00923611,-91.74067222,1,1,Louisiana
25121,410114,2016-04-27,41,45.52413889,-122.82100278,2,1,Oregon
7506,120859,2016-04-27,12,27.76749444,-80.53969722,0,1,Florida
32056,490056,2016-04-27,49,38.72811944,-110.03062222,0,1,Utah
1287,40278,2016-04-27,4,33.71225556,-112.18671944,1,1,Arizona
29563,481001,2016-04-27,48,30.42586944,-93.98473889,0,1,Texas
29564,481002,2016-04-27,48,32.70901944,-97.32073889,0,1,Texas
26833,450243,2016-04-27,45,34.83761944,-80.82852778,0,1,South Carolina
32500,510185,2016-04-27,51,38.45481111,-78.94008889,0,1,Virginia
3373,61029,2016-04-27,6,37.78706389,-122.38770833,0,1,California
15713,240186,2016-04-27,24,39.58152222,-77.00968889,0,1,Maryland
20646,350088,2016-04-27,35,35.28260833,-107.98597222,0,1,New Mexico
2933,60566,2016-04-27,6,36.19664167,-119.33110556,0,1,California
29565,481003,2016-04-27,48,32.82129722,-97.20550556,0,1,Texas
20648,350090,2016-04-27,35,35.09474167,-106.49759444,1,2,New Mexico
3387,61043,2016-04-27,6,38.68588056,-120.77839444,0,1,California
1201,40189,2016-04-27,4,33.52091667,-113.07342222,0,1,Arizona
6391,90110,2016-04-27,9,41.60395833,-73.058375,0,2,Connecticut
18555,290243,2016-04-27,29,38.6178,-90.25072222,1,1,Missouri
29775,481222,2016-04-27,48,33.2165,-96.62889444,0,1,Texas
5367,63039,2016-04-27,6,33.80855,-116.48426111,0,1,California
23729,390420,2016-04-27,39,40.68535833,-81.14888889,0,1,Ohio
196,10197,2016-04-27,1,34.46599444,-87.752975,0,1,Alabama
24542,400159,2016-04-27,40,35.234,-97.9537,0,2,Oklahoma
13613,200087,2016-04-27,20,38.87080556,-97.593775,1,1,Kansas
1243,40234,2016-04-27,4,32.41902222,-110.96125,0,1,Arizona
33163,530128,2016-04-27,53,47.22312222,-122.45072222,0,1,Washington
4696,62367,2016-04-27,6,34.05416389,-117.74998611,0,1,California
20068,340079,2016-04-27,34,40.672275,-74.11776667,0,1,New Jersey
10049,130416,2016-04-27,13,33.80286111,-83.340975,0,4,Georgia
14837,220172,2016-04-27,22,30.50206389,-90.47,0,1,Louisiana
24631,400249,2016-04-27,40,36.14791389,-95.97730833,1,1,Oklahoma
23555,390237,2016-04-27,39,41.55586944,-81.28495833,1,1,Ohio
6591,100028,2016-04-27,10,39.77831944,-75.54501944,1,1,Delaware
13634,200108,2016-04-27,20,37.64693333,-98.15414167,0,1,Kansas
7473,120826,2016-04-27,12,29.28136944,-82.15203056,0,1,Florida
14099,210190,2016-04-27,21,36.85271389,-87.38116944,1,1,Kentucky
13255,190083,2016-04-27,19,40.89875833,-94.30000833,1,1,Iowa
